timestamp,elapsedMinutes,phase,feedLatencyMs,cacheWindow,vtsTradeCount,paperTradeCount,openPositions,avgCWQI,avgNGC,avgDI,avgGSI,adaptiveRelevanceVariance,cacheHitRate,riskPerTrade,maxExposure,dynamicSlots,tradingActive
2025-12-29T13:08:34.350Z,46,B_PAPER,3694,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:08:49.284Z,46.3,B_PAPER,5310,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:09:04.408Z,46.5,B_PAPER,3630,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:09:19.348Z,46.8,B_PAPER,15071,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:09:34.291Z,47,B_PAPER,3628,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:09:49.352Z,47.3,B_PAPER,5075,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:10:04.392Z,47.5,B_PAPER,3627,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:10:19.372Z,47.8,B_PAPER,5173,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:10:34.359Z,48,B_PAPER,3688,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:10:49.359Z,48.3,B_PAPER,4732,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:11:04.355Z,48.5,B_PAPER,3649,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:11:19.367Z,48.8,B_PAPER,4803,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:11:34.367Z,49,B_PAPER,7347,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:11:49.295Z,49.3,B_PAPER,5257,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:12:04.413Z,49.5,B_PAPER,3174,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:12:19.292Z,49.8,B_PAPER,4676,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:12:34.293Z,50,B_PAPER,3629,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:12:49.357Z,50.3,B_PAPER,11082,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:13:04.353Z,50.5,B_PAPER,3605,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:13:19.299Z,50.8,B_PAPER,4392,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:13:34.483Z,51,B_PAPER,3557,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:13:49.320Z,51.3,B_PAPER,6022,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:14:04.435Z,51.5,B_PAPER,3531,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:14:19.433Z,51.8,B_PAPER,4580,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:14:34.343Z,52,B_PAPER,3626,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:14:49.322Z,52.3,B_PAPER,4531,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:15:04.455Z,52.5,B_PAPER,10913,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:15:19.301Z,52.8,B_PAPER,22137,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:15:34.414Z,53,B_PAPER,3547,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:15:49.301Z,53.3,B_PAPER,4613,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:16:04.428Z,53.5,B_PAPER,3565,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:16:19.412Z,53.8,B_PAPER,5163,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:16:34.363Z,54,B_PAPER,3193,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:16:49.358Z,54.3,B_PAPER,4633,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:17:04.422Z,54.5,B_PAPER,3595,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:17:19.361Z,54.8,B_PAPER,4815,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:17:34.363Z,55,B_PAPER,7199,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:17:49.390Z,55.3,B_PAPER,4754,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:18:04.431Z,55.5,B_PAPER,3538,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:18:19.398Z,55.8,B_PAPER,4597,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:18:34.301Z,56,B_PAPER,3411,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:18:49.423Z,56.3,B_PAPER,11899,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:19:04.362Z,56.5,B_PAPER,3436,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:19:19.388Z,56.8,B_PAPER,4634,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:19:34.461Z,57,B_PAPER,3361,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:19:49.452Z,57.3,B_PAPER,9436,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:20:04.394Z,57.5,B_PAPER,3456,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:20:19.399Z,57.8,B_PAPER,4461,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:20:34.437Z,58,B_PAPER,3431,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:20:49.336Z,58.3,B_PAPER,4692,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:21:04.316Z,58.5,B_PAPER,3297,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:21:19.351Z,58.8,B_PAPER,7158,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:21:34.385Z,59,B_PAPER,3313,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:21:49.438Z,59.3,B_PAPER,5042,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:22:04.384Z,59.5,B_PAPER,3319,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:22:19.405Z,59.8,B_PAPER,14495,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:22:34.393Z,60,B_PAPER,3247,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:22:49.393Z,60.3,B_PAPER,4303,200,600,1,41,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:23:04.362Z,60.5,B_PAPER,3248,200,600,2,40,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,true
2025-12-29T13:23:13.839Z,60.7,C_COMPARISON,10385,200,600,9,0,0.659,0.736,0.713,0.5,0.0013,0.85,3.5,100,8,false
