population,asset_class,symbol,horizon_min,valid_origins,potential_row_offset_origins,origins_rejected_for_gaps,signed_endpoint_bps_p10,signed_endpoint_bps_p50,signed_endpoint_bps_p90,signed_endpoint_bps_p99,absolute_endpoint_bps_p10,absolute_endpoint_bps_p50,absolute_endpoint_bps_p90,absolute_endpoint_bps_p99,future_up_excursion_bps_p10,future_up_excursion_bps_p50,future_up_excursion_bps_p90,future_up_excursion_bps_p99,future_down_excursion_bps_p10,future_down_excursion_bps_p50,future_down_excursion_bps_p90,future_down_excursion_bps_p99
xstock_spot; CMCSA/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,CMCSA/USD,240,150,1405,1255,5.647590361446131,30.251465305350944,51.314031426270766,63.45473945117404,11.096393025287865,30.251465305350944,51.314031426270766,63.45473945117404,31.649274732947987,66.16257088846834,83.31755349365588,87.13771547641525,5.680742283659113,21.743062725034235,65.88855421686634,91.29838508696459
xstock_spot; CME/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,CME/USD,5,696,1331,635,-17.95434984447619,0.3509637174359259,15.25698016139554,53.29327376962341,1.2550261230503956,7.388854269965162,26.470734842583,81.25863101636418,-0.6169564764252344,5.397148824881626,19.716914021313812,65.08532519343896,-0.5233181865371694,5.706239200813923,26.389127653638766,83.64056136800248
xstock_spot; CME/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,CME/USD,15,277,1321,1044,-31.10261864779784,-1.3944084222272668,19.426494651594076,70.13875074486413,1.9177529140974592,9.326685080890407,36.015760894676966,96.66993708763381,0.10653030787244358,8.540007320005927,28.292750657728856,98.63225937528972,1.1511330371225539,10.706256022267047,44.88938845472901,119.79010283389145
xstock_spot; CME/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,CME/USD,60,2,1276,1274,-26.92122610229808,-20.302494052811262,-13.68376200332444,-12.194547292189906,13.683762003324441,20.30249405281126,26.92122610229808,28.410440813432615,6.621839578038635,8.715129133769484,10.808418689500332,11.279408839539773,38.00268355047809,40.08576656081786,42.16884957115763,42.63754324848408
xstock_spot; CME/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,CME/USD,240,0,1096,1096,,,,,,,,,,,,,,,,
xstock_spot; CMG/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,CMG/USD,5,1529,1675,146,-19.85335042284997,0.0,16.21578179231742,43.69002804854994,1.3241174794154098,8.04613115193642,26.10987687996636,73.36979566633703,0.0,6.638343069571562,22.974280694554334,51.144614470764274,0.0,7.818608287722961,26.36924306862021,65.72359811729144
xstock_spot; CMG/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,CMG/USD,15,1469,1665,196,-35.08866646302567,-1.323801959227655,31.187507295361797,87.96064401659845,2.6479544551827328,14.540647719761823,44.11487236984526,104.1096846892015,1.3173147891998305,12.908222537755254,40.342942689691526,90.53845782256757,1.3222266296430973,14.219234746638554,45.12577440430233,98.25396743079035
xstock_spot; CMG/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,CMG/USD,60,1199,1620,421,-63.48616839957022,-2.5839793281667855,54.795968391180516,108.40059304716878,4.026089103490005,26.870885395671174,83.88355709384454,156.9327994122651,2.6451534972924406,27.80352177942369,86.40399875549454,127.44541084044707,4.020213908632275,30.407191961925317,99.61190168175871,153.56607504577383
xstock_spot; CMG/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,CMG/USD,240,451,1440,989,-92.21446449743209,-32.31644260599742,43.84216819449893,105.80502326005936,9.14076782449813,43.84216819449893,100.094684160692,194.34823427563808,10.482180293502896,62.202223398624135,121.85215272136452,173.41905921750225,21.273766786331638,74.06427721200926,132.8004125838067,274.67994800118186
xstock_spot; CMI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,CMI/USD,5,822,1416,594,-17.908233812879647,0.0,13.956107849023564,47.095974981702106,1.2708960556134796,7.2178686697566,24.435508823686938,60.24344263780999,-0.9074311532288881,6.000357793575217,19.823913394021673,58.493768280814685,-0.09131660264150021,6.057073478323849,24.435934736853007,53.099251672946956
xstock_spot; CMI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,CMI/USD,15,388,1406,1018,-25.69836088345578,-0.8587779554530828,26.1718031531919,98.28536888229222,2.0060554667172825,13.709307965930616,41.85109725281812,119.73316777217376,0.6321747980815307,11.21431812735163,33.50800389944043,116.74551268208474,0.792672523472593,11.353959740086905,41.48750322200879,130.96748240476208
xstock_spot; CMI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,CMI/USD,60,60,1361,1301,-45.176171952957084,-32.55867789747846,-14.56360789922484,81.83178794306598,16.401343272324453,34.01876676291104,45.52896053908384,81.83178794306598,-0.036455770036969294,9.951723148865499,17.193766637399133,82.1553365319395,25.404805955080434,45.56536834428803,64.80406581193942,69.9271650081024
xstock_spot; CMI/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,CMI/USD,240,0,1181,1181,,,,,,,,,,,,,,,,
xstock_spot; CMS/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,CMS/USD,5,1190,1506,316,-11.680878491726276,0.0,10.947391911201757,28.249033467766413,0.7364800675256911,5.8029885390986635,16.11863426205629,33.61531671630666,-0.7314272343137418,4.389815627743321,14.635074447569618,33.149548045641986,-0.7288151655349129,4.429024900490242,14.833054241926714,31.187174841388856
xstock_spot; CMS/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,CMS/USD,15,773,1496,723,-20.45110445973508,0.0,16.10170523556276,40.91769433808202,1.4691191212503618,8.86786875554213,26.361548820069483,46.507047771329624,0.7254084038335051,8.100743795567134,23.59675841642162,49.59511893359639,0.7301190652748701,9.480746791131756,29.25945789869311,47.97856121015921
xstock_spot; CMS/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,CMS/USD,60,73,1451,1378,-14.685650844802112,16.068950405376814,35.40842022536017,77.63676732899953,5.555385540327418,19.100793417572426,35.40842022536017,77.63676732899953,3.970155772939244,29.209872937052683,52.0863984723725,90.80743931745405,2.911644101850852,10.224948875254825,25.43440932484775,32.40973696741616
xstock_spot; CMS/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,CMS/USD,240,0,1271,1271,,,,,,,,,,,,,,,,
xstock_spot; CNC/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,CNC/USD,5,1037,1475,438,-21.84016387760512,1.4590020426008543,26.593403973262042,56.41280111600856,1.5352964744330677,11.818584724478942,32.33586623090722,62.61258555628758,-0.7609978372604687,9.101941747573505,33.674439626431244,64.54098370174235,-1.4827555842149565,7.671064743788314,27.512198421274277,56.74000416476458
xstock_spot; CNC/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,CNC/USD,15,569,1465,896,-37.66170913297562,-1.4847809948015378,53.30649463747239,93.08603310513699,7.442691936515589,26.45502645502784,57.825042465615475,93.08603310513699,0.7668476455955364,19.188191881918115,71.092342048499,102.63220918175107,-0.7548955238108057,19.446522064322515,46.83840749414414,73.58406793048346
xstock_spot; CNC/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,CNC/USD,60,89,1420,1331,-106.99226649177507,-66.23491315867037,8.924966051937934,44.65697264648504,7.375937154734835,66.23491315867037,106.99226649177507,128.3562270499965,-0.14672437825535792,10.28428707852802,24.927738042492376,55.18964927931124,69.32062255098926,89.89095195991781,114.8005970632251,133.49641396588513
xstock_spot; CNC/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,CNC/USD,240,0,1240,1240,,,,,,,,,,,,,,,,
xstock_spot; CNP/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,CNP/USD,5,1472,1548,76,-12.51783855417743,0.0,11.38563213625954,31.011281687512305,1.2534469791924963,5.07388852171109,17.49693842923017,35.76924085007393,0.0,5.019138792744515,16.29971495782101,33.850486895265064,0.0,5.042864346948006,15.189488961295572,33.807751907984844
xstock_spot; CNP/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,CNP/USD,15,1313,1538,225,-17.75973728380409,1.2515644555688432,18.852310860214324,40.80199954838724,2.4995626327823928,8.899059242308827,25.243613345454104,43.294460622507806,1.2511260165446458,8.858516831182772,26.311173742636473,51.020408163264804,1.2499062695301433,8.843967150979903,26.51046863233164,40.62111009622672
xstock_spot; CNP/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,CNP/USD,60,773,1493,720,-33.89763418873759,7.5018754688671585,34.35114503816949,59.68618270562219,3.754411471072139,19.01622718052831,43.67466294986677,60.61034696548746,3.7523452157595116,21.51354087572832,44.069503903299,69.56841249361884,1.2738265772522794,16.60705160960618,44.026956322017284,63.8659958357908
xstock_spot; CNP/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,CNP/USD,240,0,1313,1313,,,,,,,,,,,,,,,,
xstock_spot; COF/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,COF/USD,5,1236,1518,282,-17.13172579929534,0.46081956234123034,15.590048270095469,46.39342875130629,1.1659662515001168,6.87052065213245,23.939043132979457,54.39782977655226,-0.47066764000347483,5.315800551959349,19.11663967476884,53.86388392977267,-0.9129710402733249,5.440697124921567,21.22557197969832,48.357020228639236
xstock_spot; COF/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,COF/USD,15,893,1508,615,-38.7074605304012,0.45643342918344487,31.159214684061805,75.27095886340746,2.738075695010611,15.273440171427177,54.755389182856064,97.4695136713776,0.0,11.551267241964869,40.14227639812613,92.10850757821177,0.0,10.071415491668123,46.32557536402926,95.96515011227773
xstock_spot; COF/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,COF/USD,60,336,1463,1127,-96.82033381528454,-17.996706328170518,42.31015797010351,183.88730106464882,11.758848018481594,34.24813918443847,103.68083261499183,183.88730106464882,0.7980923027695042,25.32736013631687,67.57912626618845,188.85047915694108,3.5473510581707224,35.53752587504178,130.60681518417937,168.04110842715517
xstock_spot; COF/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,COF/USD,240,0,1283,1283,,,,,,,,,,,,,,,,
xstock_spot; COIN/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,COIN/USD,5,1455,3203,1748,-36.29579603750144,0.2591747874780559,39.064723658540885,122.5152851240621,2.6680267164136406,16.372994500407636,55.95850472195202,162.81254075021013,-1.1204658952208568,13.261476820629614,54.985637745228026,161.20217157278418,-0.5537496709417944,13.822261972519234,48.711975855674,119.1808766299673
xstock_spot; COIN/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,COIN/USD,15,1080,3193,2113,-58.5299891367067,3.1603976786165333,72.80437937827534,274.96607016715086,5.1730416620119355,28.51199798197257,89.3995616969149,274.96607016715086,1.7413007416993145,29.35293313764187,102.14490269126442,304.6445534434615,2.276598232009208,25.974025974025984,79.78554186272835,195.54909295576613
xstock_spot; COIN/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,COIN/USD,60,537,3148,2611,-69.75880884553276,31.64064526168353,198.77594470419348,472.1483469940803,12.856772706033137,58.13297211874957,198.77594470419348,472.1483469940803,7.594429735112041,69.98519794554348,258.5386380572801,488.7664926834619,6.7205550985380835,50.77770057191788,123.29395863194684,255.76542066342958
xstock_spot; COIN/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,COIN/USD,240,162,2968,2806,-9.272356767588084,73.71389239976045,455.64692180708937,706.3278757905169,26.078280893248042,95.96120541884079,455.64692180708937,706.3278757905169,165.63802809736262,291.93053237077663,593.8308628061119,880.2357464303575,2.878094308692904,50.977116614965844,180.46314521239583,265.2939631513242
xstock_spot; COP/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,COP/USD,5,1527,1661,134,-14.008575692887604,0.37054878274656033,15.122256560355938,39.17690766512254,1.4678051079333176,6.623491315866925,21.435766751725765,50.545654920632586,0.0,5.929879178712127,21.67392649202604,52.26538626423365,0.0,5.707342219603007,18.42690199241793,51.82073548201862
xstock_spot; COP/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,COP/USD,15,1463,1651,188,-21.957824454928108,0.0,29.60772132953648,56.19610123564209,2.197448183212769,12.418730367447228,35.644880788397984,66.332870322449,1.4645608518701891,10.934538562472618,39.435408464119966,82.56817578417856,0.7432291828082249,10.652365559801202,32.038991070203686,68.61154714276348
xstock_spot; COP/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,COP/USD,60,1193,1606,413,-28.80851583811039,8.913317982619517,66.3742598725001,106.70076054650671,3.706614111505413,20.059435364041533,67.62300422610765,106.70076054650671,4.376367614880028,28.487947406865555,82.88699939850417,120.6034996248359,2.210433244915766,17.784364579472857,55.58997341686256,83.88566040702902
xstock_spot; COP/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,COP/USD,240,303,1426,1123,-2.0807898733601315,68.17844968134202,138.9319723998592,165.89557067747415,7.42577965666813,68.17844968134202,138.9319723998592,165.89557067747415,57.34320643052238,98.66468842729903,163.3956587376444,189.59879284398093,2.24607190075532,27.40343105972265,56.87708343268017,130.06135207247507
